last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Harrison,Carter,,M,rep,VA,10.0,,Republican,,,,,,,,,,H000266,,,,,,412155,,,,4127.0,Carter Bassett Harrison,,,,,,0
Hosmer,Hezekiah,1765-06-07,M,rep,NY,6.0,,Federalist,,,,,,,,,,H000803,,,,,,405652,,,,4593.0,Hezekiah L. Hosmer,,,,,,0
Latimer,Henry,1752-04-24,M,sen,DE,,1.0,Federalist,,,,,,,,,,L000115,,,,,,406621,,,,5494.0,Henry Latimer (senator),Newport,Del,,,,0
Lloyd,James,,M,sen,MD,,3.0,Federalist,,,,,,,,,,L000377,,,,,,406869,,,,5725.0,James Lloyd (Maryland politician),,,,,,0
Locke,Matthew,,M,rep,NC,2.0,,Republican,,,,,,,,,,L000389,,,,,,406881,,,,5734.0,Matthew Locke (U.S. Congress),,,,,,0
Machir,James,,M,rep,VA,3.0,,Federalist,,,,,,,,,,M000013,,,,,,412066,,,,5879.0,James Machir,,,,,,0
Mason,Stevens,1760-12-29,M,sen,VA,,1.0,Republican,,,,,,,,,,M000226,,,,,,407244,,,,6063.0,Stevens Thomson Mason (Virginia),Chappawamsic,Va,,,,0
Matthews,William,1755-04-26,M,rep,MD,6.0,,Federalist,,,,,,,,,,M000256,,,,,,407274,,,,6087.0,William Matthews (politician),Cecil County,Md,,,,0
McClenachan,Blair,,M,rep,PA,2.0,,Republican,,,,,,,,,,M000336,,,,,,412070,,,,6155.0,Blair McClenachan,,,,,,0
McDowell,Joseph,1756-02-15,M,rep,NC,1.0,,Republican,,,,,,,,,,M000423,,,,,,407424,,,,6229.0,"Joseph McDowell, Jr.",Winchester,Va,,,,0
Morgan,Daniel,,M,rep,VA,1.0,,Federalist,,,,,,,,,,M000946,,,,,,407914,,,,6674.0,Daniel Morgan,,,,,,0
Parker,Isaac,1768-06-17,M,rep,MA,12.0,,Federalist,,,,,,,,,,P000058,,,,,,408468,,,,7192.0,Isaac Parker (congressman),Boston,Mass,,,,0
Ross,James,1762-07-12,M,sen,PA,,1.0,Federalist,,,,,,,,,,R000448,,,,,,409412,,,,8070.0,James Ross (Pennsylvania politician),Delta,Pa,,,,0
Rutherfurd,John,1760-09-20,M,sen,NJ,,1.0,Federalist,,,,,,,,,,R000550,,,,,,409506,,,,8150.0,John Rutherfurd,New York City,N.Y,,,,0
Schuyler,Philip,1733-11-20,M,sen,NY,,1.0,Federalist,,,,,,,,,,S000154,,,,,,409661,,,,8282.0,Philip Schuyler,Albany,N.Y,,,,0
Sinnickson,Thomas,1744-12-21,M,rep,NJ,-1.0,,Federalist,,,,,,,,,,S000448,,,,,,409941,,,,8544.0,Thomas Sinnickson (merchant),Salem,N.J,,,,0
Sitgreaves,Samuel,1764-03-16,M,rep,PA,4.0,,Federalist,,,,,,,,,,S000460,,,,,,409952,,,,8555.0,Samuel Sitgreaves,Philadelphia,Pa,,,,0
Smith,Jeremiah,1759-11-29,M,rep,NH,-1.0,,Federalist,,,,,,,,,,S000563,,,,,,410045,,,,8644.0,Jeremiah Smith (lawyer),Peterboro,N.H,,,,0
Smith,Nathaniel,1762-01-06,M,rep,CT,-1.0,,Federalist,,,,,,,,,,S000595,,,,,,410075,,,,8671.0,Nathaniel Smith,Woodbury,Conn,,,,0
Smith,William,1751-09-20,M,rep,SC,6.0,,Republican,,,,,,,,,,S000625,,,,,,410100,,,,8695.0,William Smith (South Carolina representative),Bucks County,Pa,,,,0
Smith,William,,M,rep,SC,1.0,,Federalist,,,,,,,,,,S000633,,,,,,410107,,,,8702.0,William Loughton Smith,,,,England -,England -,0
Sprague,Peleg,1756-12-10,M,rep,NH,-1.0,,Federalist,,,,,,,,,,S000743,,,,,,410212,,,,8802.0,Peleg Sprague (New Hampshire politician),Rochester,Mass,,,,0
Swanwick,John,,M,rep,PA,1.0,,Republican,,,,,,,,,,S001095,,,,,,410548,,,,9107.0,John Swanwick,,,,,,0
Thomson,Mark,,M,rep,NJ,-1.0,,Federalist,,,,,,,,,,T000232,,,,,,410811,,,,9353.0,Mark Thomson,,,,,,0
Van Alen,John,,M,rep,NY,7.0,,Federalist,,,,,,,,,,V000012,,,,,,411070,,,,9591.0,John Evert Van Alen,,,,,,0
Williams,John,,M,rep,NY,9.0,,Federalist,,,,,,,,,,W000513,,,,,,411671,,,,10159.0,"John Williams (Salem, New York)",,,,,,0
Clayton,Joshua,1744-07-20,M,sen,DE,,2.0,Federalist,,,,,,,,,,C000497,,,,,,402634,,,,1823.0,Joshua Clayton,Bohemia Manor,Md,,,,0
Hobart,John,1738-05-06,M,sen,NY,,1.0,Federalist,,,,,,,,,,H000661,,,,,,405516,,,,4469.0,John Sloss Hobart,Fairfield,Conn,,,,0
North,William,,M,sen,NY,,1.0,Federalist,,,,,,,,,,N000142,,,,,,408226,,,,6963.0,William North,,,,,,0
Watson,James,1750-04-06,M,sen,NY,,1.0,Federalist,,,,,,,,,,W000202,,,,,,411373,,,,9874.0,James Watson (New York),Woodbury,Conn,,,,0
Bartlett,Bailey,1750-01-29,M,rep,MA,11.0,,Federalist,,,,,,,,,,B000198,,,,,,401197,,,,484.0,Bailey Bartlett,Haverhill,Mass,,,,0
Brace,Jonathan,1754-11-12,M,rep,CT,-1.0,,Federalist,,,,,,,,,,B000731,,,,,,401691,,,,943.0,Jonathan Brace,Harwinton,Conn,,,,0
Brown,John,1736-01-27,M,rep,RI,-1.0,,Federalist,,,,,,,,,,B000927,,,,,,401882,,,,1116.0,John Brown (Rhode Island),Providence,R.I,,,,0
Brown,John,1757-09-12,M,sen,KY,,2.0,Republican,,,,,,,,,,B000929,,,,,,401881,,,,1118.0,John Brown (Kentucky),Staunton,Va,,,,0
Christie,Gabriel,1775-09-12,M,rep,MD,6.0,,Republican,,,,,,,,,,C000382,,,,,,402521,,,,1716.0,Gabriel Christie (Maryland),,,,,,0
Cocke,William,,M,sen,TN,,2.0,Republican,,,,,,,,,,C000572,,,,,,402701,,,,1888.0,William Cocke,,,,,,0
Cooper,William,1754-12-02,M,rep,NY,10.0,,Federalist,,,,,,,,,,C000764,,,,,,402884,,,,2058.0,William Cooper (judge),Philadelphia,Pa,,,,0
Craik,William,1761-10-31,M,rep,MD,3.0,,Federalist,,,,,,,,,,C000863,,,,,,402978,,,,2139.0,William Craik,Port Tobacco,Md,Delameve School,Frederick County,Frederick County,0
Davenport,Franklin,,M,rep,NJ,5.0,,Federalist,,,,,,,,,,D000069,,,,,,403207,,,,2351.0,Franklin Davenport,,,,,,0
Dayton,Jonathan,1760-10-16,M,sen,NJ,,2.0,Federalist,,,,,,,,,,D000165,,,,,,403297,,,,2440.0,Jonathan Dayton,Elizabeth,N.J,,,,0
Dent,George,,M,rep,MD,1.0,,Federalist,,,,,,,,,,D000254,,,,,,403392,,,,2512.0,George Dent,,,,,,0
Dexter,Samuel,1761-05-14,M,sen,MA,,2.0,Federalist,,,,,,,,,,D000296,,,,,,403419,,,,2550.0,Samuel Dexter,Boston,Mass,,,,0
Dickson,Joseph,,M,rep,NC,1.0,,Federalist,,,,,,,,,,D000331,,,,,,403449,,,,2581.0,Joseph Dickson,,,,,,0
Edmond,William,1755-09-28,M,rep,CT,-1.0,,Federalist,,,,,,,,,,E000052,,,,,,403747,,,,2852.0,William Edmond,Woodbury,Conn,,,,0
Eggleston,Joseph,1754-11-24,M,rep,VA,9.0,,Republican,,,,,,,,,,E000091,,,,,,403784,,,,2883.0,Joseph Eggleston,Middlesex County,Va,,,,0
Evans,Thomas,,M,rep,VA,12.0,,Federalist,,,,,,,,,,E000257,,,,,,412146,,,,3021.0,Thomas Evans (Virginia politician),,,,,,0
Freeman,Jonathan,1745-03-21,M,rep,NH,-1.0,,Federalist,,,,,,,,,,F000364,,,,,,404310,,,,3357.0,Jonathan Freeman (representative),Mansfield,Conn,,,,1
Gallatin,Albert,1761-01-29,M,rep,PA,12.0,,Republican,,,,,,,,,,G000020,,,,,,404397,,,,3437.0,Albert Gallatin,Geneva,Switzerland,,,,0
Glen,Henry,1739-07-13,M,rep,NY,8.0,,Federalist,,,,,,,,,,G000235,,,,,,404597,,,,3628.0,Henry Glen,Schenectady,N.Y,,,,0
Goode,Samuel,1756-03-21,M,rep,VA,8.0,,Republican,,,,,,,,,,G000279,,,,,,404641,,,,3668.0,Samuel Goode,Whitby,Va,,,,0
Goodrich,Elizur,1761-03-24,M,rep,CT,-1.0,,Federalist,,,,,,,,,,G000294,,,,,,404653,,,,3679.0,Elizur Goodrich,Durham,Conn,,,,0
Gordon,William,1763-04-12,M,rep,NH,-1.0,,Federalist,,,,,,,,,,G000318,,,,,,404675,,,,3701.0,William Gordon (New Hampshire politician),Boston,Mass,,,,0
Greene,Ray,1765-02-02,M,sen,RI,,2.0,Federalist,,,,,,,,,,G000427,,,,,,404775,,,,3791.0,Ray Greene (politician),Warwick,R.I,,,,0
Hartley,Thomas,1748-09-07,M,rep,PA,8.0,,Federalist,,,,,,,,,,H000299,,,,,,405172,,,,4156.0,Thomas Hartley,Reading,Pa,,,,0
Havens,Jonathan,1757-06-18,M,rep,NY,2.0,,Republican,,,,,,,,,,H000359,,,,,,405228,,,,4204.0,Jonathan Nicoll Havens,Shelter Island,N.Y,,New York,New York,1
Imlay,James,1764-11-26,M,rep,NJ,4.0,,Federalist,,,,,,,,,,I000011,,,,,,405873,,,,4800.0,James Henderson Imlay,Imlaystown,N.J,,,,0
Jones,James,,M,rep,GA,-1.0,,Federalist,,,,,,,,,,J000227,,,,,,412060,,,,5038.0,James Jones (Georgia),,,,Augusta,Augusta,0
Kittera,John,,M,rep,PA,7.0,,Federalist,,,,,,,,,,K000253,,,,,,406412,,,,5310.0,John W. Kittera,,,,,,0
Lee,Henry,1756-01-29,M,rep,VA,19.0,,Federalist,,,,,,,,,,L000195,,,,,,406698,,,,5559.0,Henry Lee III,Leesylvania,Va,,,,0
Linn,James,,M,rep,NJ,3.0,,Republican,,,,,,,,,,L000336,,,,,,406829,,,,5687.0,James Linn,,,,,,0
Livermore,Samuel,1732-05-14,M,sen,NH,,2.0,Federalist,,,,,,,,,,L000364,,,,,,406856,,,,5713.0,Samuel Livermore,Waltham,Mass,,,,0
Lyman,Samuel,1749-01-25,M,rep,MA,3.0,,Federalist,,,,,,,,,,L000528,,,,,,407012,,,,5850.0,Samuel Lyman,Goshen,Conn,Goshen Academy,,,0
Marshall,John,1755-09-24,M,rep,VA,13.0,,Federalist,,,,,,,,,,M000157,,,,,,407179,,,,6003.0,John Marshall,Germantown,Va,Messrs. Campbell,Westmoreland County,Va.,0
McMillan,William,1764-03-02,M,rep,OH,-1.0,,,,,,,,,,,,M000571,,,,,,407563,,,,,William McMillan (congressman),Abingdon,Va,,,,0
Nicholas,John,,M,rep,VA,18.0,,Republican,,,,,,,,,,N000084,,,,,,412171,,,,6911.0,John Nicholas (congressman),,,,,,0
Nott,Abraham,1768-02-05,M,rep,SC,6.0,,Federalist,,,,,,,,,,N000161,,,,,,408242,,,,6979.0,Abraham Nott,Saybrook,Conn,,,,0
Page,Robert,1765-02-04,M,rep,VA,1.0,,Federalist,,,,,,,,,,P000021,,,,,,408432,,,,7159.0,Robert Page (Virginia politician),North End,Va,,,,0
Parker,Josiah,1751-05-11,M,rep,VA,11.0,,Federalist,,,,,,,,,,P000065,,,,,,408475,,,,7199.0,Josiah Parker,Macclesfield,Va,,,,0
Pinckney,Thomas,1750-10-23,M,rep,SC,1.0,,Federalist,,,,,,,,,,P000357,,,,,,408754,,,,7458.0,Thomas Pinckney,Charleston,S.C,,,,0
Platt,Jonas,1769-06-30,M,rep,NY,9.0,,Federalist,,,,,,,,,,P000381,,,,,,408775,,,,7481.0,Jonas Platt,Poughkeepsie,N.Y,,French cdemy t Montrel,Cnd,0
Powell,Leven,,M,rep,VA,17.0,,Federalist,,,,,,,,,,P000482,,,,,,408867,,,,7573.0,Leven Powell,,,,,,0
Reed,John,1751-11-11,M,rep,MA,6.0,,Federalist,,,,,,,,,,R000120,,,,,,409100,,,,7788.0,John Reed Sr.,Framingham,Mass,,,,0
Sedgwick,Theodore,1746-05-09,M,rep,MA,1.0,,Federalist,,,,,,,,,,S000222,,,,,,409727,,,,8344.0,Theodore Sedgwick,West Hartford,Conn,,,,0
Sewall,Samuel,1757-12-11,M,rep,MA,10.0,,Federalist,,,,,,,,,,S000259,,,,,,409760,,,,8376.0,Samuel Sewall (congressman),Boston,Mass,,,,0
Spaight,Richard,1758-03-25,M,rep,NC,10.0,,Republican,,,,,,,,,,S000693,,,,,,410164,,,,8756.0,Richard Dobbs Spaight,New Bern,N.C,,,,0
Thatcher,George,1754-04-12,M,rep,MA,14.0,,Federalist,,,,,,,,,,T000141,,,,,,410723,,,,9268.0,George Thatcher,Yarmouth,Mass,,,,0
Thomas,John,1764-10-15,M,rep,MD,2.0,,Federalist,,,,,,,,,,T000173,,,,,,410754,,,,9299.0,John Chew Thomas,Perryville,Md,,,,0
Thomas,Richard,1744-12-30,M,rep,PA,3.0,,Federalist,,,,,,,,,,T000183,,,,,,410764,,,,9308.0,Richard Thomas (Pennsylvania),West Whiteland,Pa,,,,0
Waln,Robert,1765-02-22,M,rep,PA,1.0,,Federalist,,,,,,,,,,W000094,,,,,,411273,,,,9779.0,Robert Waln,Philadelphia,Pa,,,,0
Foster,Dwight,1757-12-07,M,sen,MA,,2.0,Federalist,,,,,,,,,,F000301,,,,,,404250,,,,3303.0,Dwight Foster (1757–1823),Brookfield,Mass,,,,0
Hindman,William,1743-04-01,M,sen,MD,,3.0,Federalist,,,,,,,,,,H000629,,,,,,405486,,,,4441.0,William Hindman,Dorchester County,Md,,,,0
Morris,Gouverneur,1752-01-31,M,sen,NY,,1.0,Federalist,,,,,,,,,,M000976,,,,,,407944,,,,6703.0,Gouverneur Morris,New York City,N.Y,,,,0
Bacon,John,1738-04-05,M,rep,MA,1.0,,Republican,,,,,,,,,,B000017,,,,,,401022,,,,325.0,John Bacon (Massachusetts),Canterbury,Conn,,,,0
Bird,John,1768-11-22,M,rep,NY,-1.0,,Federalist,,,,,,,,,,B000477,,,,,,401458,,,,722.0,John Bird (New York),Litchfield,Conn,,,,0
Boude,Thomas,1752-05-17,M,rep,PA,7.0,,Federalist,,,,,,,,,,B000660,,,,,,401622,,,,877.0,Thomas Boude,Lancaster,Pa,,,,0
Breckinridge,John,1760-12-02,M,sen,KY,,3.0,Republican,,,,,,,,,,B000787,,,,,,401744,,,,994.0,John Breckinridge (U.S. Attorney General),Staunton,Va,,,,0
Cabell,Samuel,1756-12-15,M,rep,VA,14.0,,Republican,,,,,,,,,,C000005,,,,,,402167,,,,1380.0,Samuel Jordan Cabell,Nelson County,Va,,,,0
Colhoun,John,,M,sen,SC,,3.0,Republican,,,,,,,,,,C000627,,,,,,402756,,,,1939.0,John E. Colhoun,,,,,,0
Davis,Thomas,,M,rep,KY,1.0,,Republican,,,,,,,,,,D000138,,,,,,412031,,,,2413.0,Thomas Terry Davis,,,,,,0
Ellery,Christopher,1768-11-01,M,sen,RI,,2.0,Republican,,,,,,,,,,E000114,,,,,,403805,,,,2903.0,Christopher Ellery,Newport,R.I,,,,0
Elmendorf,Lucas,,M,rep,NY,4.0,,Republican,,,,,,,,,,E000153,,,,,,403844,,,,2941.0,Lucas Elmendorf,,,,,,0
Fearing,Paul,1762-02-28,M,rep,OH,-1.0,,Federalist,,,,,,,,,,F000054,,,,,,404014,,,,,Paul Fearing,Wareham,Mass,,,,0
Foster,Abiel,1735-08-08,M,rep,NH,-1.0,,Federalist,,,,,,,,,,F000297,,,,,,404246,,,,3299.0,Abiel Foster,Andover,Mass,,,,0
Greene,Thomas,1758-02-26,M,rep,MS,-1.0,,,,,,,,,,,,G000428,,,,,,404776,,,,,Thomas M. Green Jr.,James City County,Va,,,,0
Grove,William,1764-01-15,M,rep,NC,7.0,,Federalist,,,,,,,,,,G000502,,,,,,404847,,,,3859.0,William Barry Grove,Fayetteville,N.C,,,,0
Henderson,Archibald,1768-08-07,M,rep,NC,2.0,,Federalist,,,,,,,,,,H000475,,,,,,405338,,,,4303.0,Archibald Henderson (politician),Williamsborough,N.C,,,,0
Hill,William,1767-05-01,M,rep,NC,6.0,,Federalist,,,,,,,,,,H000611,,,,,,405470,,,,4426.0,William Henry Hill (North Carolina),Brunswick,N.C,,Boston,Mass.,1
Hunter,Narsworthy,,M,rep,MS,-1.0,,,,,,,,,,,,H000986,,,,,,412054,,,,,Narsworthy Hunter,,,,,,0
Jackson,George,1757-01-09,M,rep,VA,3.0,,Republican,,,,,,,,,,J000012,,,,,,405919,,,,4850.0,George Jackson (Virginia politician),Cecil County,Md,,,,0
Jackson,James,1757-09-21,M,sen,GA,,3.0,Republican,,,,,,,,,,J000017,,,,,,405923,,,,4854.0,James Jackson (Georgia politician),MoretonHampstead,England,,,,0
Johnson,Charles,,M,rep,NC,8.0,,Republican,,,,,,,,,,J000123,,,,,,412057,,,,4946.0,Charles Johnson (North Carolina),,,,,,0
Jones,William,,M,rep,PA,1.0,,Republican,,,,,,,,,,J000258,,,,,,406150,,,,5066.0,William Jones (statesman),,,,,,0
Lee,Silas,1760-07-03,M,rep,MA,12.0,,Federalist,,,,,,,,,,L000204,,,,,,406707,,,,5568.0,Silas Lee,Concord,Mass,,,,0
Lincoln,Levi,1749-05-15,M,rep,MA,4.0,,Republican,,,,,,,,,,L000316,,,,,,406809,,,,5668.0,Levi Lincoln Sr.,Hingham,Mass,,,,0
Logan,George,1753-09-09,M,sen,PA,,3.0,Republican,,,,,,,,,,L000401,,,,,,406892,,,,5744.0,George Logan,Stenton,Pa,,,,0
Mattoon,Ebenezer,1755-08-19,M,rep,MA,3.0,,Federalist,,,,,,,,,,M000259,,,,,,407277,,,,6089.0,Ebenezer Mattoon,North Amherst,Mass,,,,0
Morris,Lewis,1760-11-02,M,rep,VT,2.0,,Federalist,,,,,,,,,,M000983,,,,,,407951,,,,6710.0,Lewis R. Morris,Scarsdale,N.Y,,,,0
Morris,Thomas,1771-02-26,M,rep,NY,10.0,,Federalist,,,,,,,,,,M000988,,,,,,407956,,,,6715.0,Thomas Morris (New York politician),Philadelphia,Pa,,,,0
Muhlenberg,John,1746-10-01,M,sen,PA,,3.0,Democratic Republican,,,,,,,,,,M001066,,,,,,408032,,,,6784.0,Peter Muhlenberg,Trappe,Pa,,,,0
Ogden,Aaron,1756-12-03,M,sen,NJ,,1.0,Federalist,,,,,,,,,,O000041,,,,,,408324,,,,7029.0,Aaron Ogden,Elizabeth,N.J,,,,0
Olcott,Simeon,1735-10-01,M,sen,NH,,2.0,Federalist,,,,,,,,,,O000060,,,,,,408335,,,,7048.0,Simeon Olcott,Bolton,Conn,,,,0
Peirce,Joseph,1748-06-25,M,rep,NH,-1.0,,Federalist,,,,,,,,,,P000190,,,,,,408594,,,,7308.0,Joseph Peirce,Portsmouth,N.H,,Portsmouth,Portsmouth,0
Perkins,Elias,1767-04-05,M,rep,CT,-1.0,,Federalist,,,,,,,,,,P000231,,,,,,408634,,,,7344.0,Elias Perkins,Lisbon,Conn,,,,0
Read,Nathan,1759-07-02,M,rep,MA,10.0,,Federalist,,,,,,,,,,R000093,,,,,,409073,,,,7764.0,Nathan Read,Warren,Mass,,,,0
Rutledge,John,,M,rep,SC,2.0,,Federalist,,,,,,,,,,R000553,,,,,,409509,,,,8153.0,John Rutledge Jr.,,,,,,0
Sheafe,James,1755-11-16,M,sen,NH,,3.0,Federalist,,,,,,,,,,S000312,,,,,,409810,,,,8423.0,James Sheafe,Portsmouth,N.H,,,,0
Shepard,William,1737-12-01,M,rep,MA,2.0,,Federalist,,,,,,,,,,S000330,,,,,,409827,,,,8440.0,William Shepard,Westfield,Mass,,,,0
Smith,Josiah,1738-02-26,M,rep,MA,6.0,,Republican,,,,,,,,,,S000582,,,,,,410063,,,,8662.0,Josiah Smith,Pembroke,Mass,,,,0
Sprigg,"Richard,",,M,rep,MD,2.0,,Republican,,,,,,,,,,S000752,,,,,,412180,,,,8810.0,Richard Sprigg Jr.,,,,,,0
Stratton,John,1769-08-19,M,rep,VA,12.0,,Federalist,,,,,,,,,,S000994,,,,,,410452,,,,9014.0,John Stratton (Virginia politician),Old Castle,Va,,,,0
Taliaferro,Benjamin,,M,rep,GA,-1.0,,Republican,,,,,,,,,,T000025,,,,,,410614,,,,9165.0,Benjamin Taliaferro,,,,,,0
Tillinghast,Thomas,1742-08-21,M,rep,RI,-1.0,,Republican,,,,,,,,,,T000273,,,,,,410846,,,,9385.0,Thomas Tillinghast,East Greenwich,R.I,,,,0
Tracy,Uriah,1755-02-02,M,sen,CT,,3.0,Federalist,,,,,,,,,,T000348,,,,,,410919,,,,9452.0,Uriah Tracy,Franklin,Conn,,,,0
Upham,George,1768-12-27,M,rep,NH,-1.0,,Federalist,,,,,,,,,,U000022,,,,,,411045,,,,9567.0,George B. Upham,Brookfield,Mass,Phillips Exeter Academy,Exeter,N.H.,0
Van Ness,John,,M,rep,NY,6.0,,Republican,,,,,,,,,,V000049,,,,,,411091,,,,9625.0,John Peter Van Ness,Ghent,N.Y,,,,0
Walker,Benjamin,,M,rep,NY,9.0,,Federalist,,,,,,,,,,W000046,,,,,,411226,,,,9735.0,Benjamin Walker (New York),,,Blue-Coat School,,,0
Williams,Robert,,M,rep,NC,3.0,,Republican,,,,,,,,,,W000534,,,,,,412118,,,,10176.0,Robert Williams (North Carolina politician),,,,,,0
Woods,Henry,,M,rep,PA,10.0,,Federalist,,,,,,,,,,W000722,,,,,,411874,,,,10352.0,Henry Woods (Pennsylvania),,,,Bedford County,Pa.,0
Butler,Pierce,1744-07-11,M,sen,SC,,3.0,Republican,,,,,,,,,,B001186,,,,,,402128,,,,1346.0,Pierce Butler,County Carlow,Ireland,,,,0
Clinton,De,1769-03-02,M,sen,NY,,3.0,Republican,,,,,,,,,,C000525,,,,,,402659,,,,1847.0,DeWitt Clinton,Napanock,N.Y,,,,0
Plumer,William,1759-06-25,M,sen,NH,,3.0,Federalist,,,,,,,,,,P000393,,,,,,408787,,,,7493.0,William Plumer,Newburyport,Mass,,,,0
Bailey,Theodorus,1758-10-12,M,sen,NY,,1.0,Republican,,,,,,,,,,B000049,,,,,,401054,,,,351.0,Theodorus Bailey (politician),Fishkill,N.Y,,,,0
Baldwin,Simeon,1761-12-14,M,rep,CT,-1.0,,Federalist,,,,,,,,,,B000097,,,,,,401099,,,,392.0,Simeon Baldwin,Norwich,Conn,,,,0
Bowie,Walter,,M,rep,MD,2.0,,Republican,,,,,,,,,,B000697,,,,,,401659,,,,911.0,Walter Bowie,,,,,,0
Bruce,Phineas,1762-06-07,M,rep,MA,17.0,,Federalist,,,,,,,,,,B000970,,,,,,401922,,,,1156.0,Phineas Bruce,Mendon,Mass,,,,0
Claiborne,Thomas,1749-02-01,M,rep,VA,17.0,,Republican,,,,,,,,,,C000406,,,,,,402545,,,,1739.0,Thomas Claiborne (1749–1812),Brunswick County,Va,,,,0
Cutler,Manasseh,1742-05-13,M,rep,MA,3.0,,Federalist,,,,,,,,,,C001026,,,,,,403133,,,,2287.0,Manasseh Cutler (representative),Killingly,Conn,,,,0
Dennis,John,1771-12-17,M,rep,MD,8.0,,Federalist,,,,,,,,,,D000243,,,,,,403381,,,,2501.0,John Dennis (1771–1806),Beverly,Md,,,,0
Dwight,Thomas,1758-10-29,M,rep,MA,5.0,,Federalist,,,,,,,,,,D000583,,,,,,403686,,,,2801.0,Thomas Dwight (politician),Springfield,Mass,,,,0
Earle,John,1766-10-23,M,rep,SC,8.0,,Republican,,,,,,,,,,E000008,,,,,,403704,,,,2814.0,John B. Earle,North Carolina of North Pacolet River,S.C,,,,0
Gillespie,James,,M,rep,NC,5.0,,Republican,,,,,,,,,,G000196,,,,,,412152,,,,3594.0,James Gillespie (politician),,,,,,0
Griffin,Thomas,,M,rep,VA,12.0,,Federalist,,,,,,,,,,G000467,,,,,,404812,,,,3826.0,Thomas Griffin (politician),,,,,,0
Griswold,Gaylord,1767-12-18,M,rep,NY,15.0,,Federalist,,,,,,,,,,G000482,,,,,,404827,,,,3840.0,Gaylord Griswold,Windsor,Conn,,,,0
Hammond,Samuel,1757-09-21,M,rep,GA,-1.0,,Republican,,,,,,,,,,H000133,,,,,,405015,,,,4012.0,Samuel Hammond,Farnham Parish,Va,,,,0
Hampton,Wade,,M,rep,SC,4.0,,Republican,,,,,,,,,,H000140,,,,,,405022,,,,4019.0,Wade Hampton I,,,,,,0
Hiester,Daniel,1747-06-25,M,rep,MD,4.0,,Republican,,,,,,,,,,H000570,,,,,,405432,,,,4390.0,Daniel Hiester,Berks County,Pa,,,,1
Hoge,John,1760-09-10,M,rep,PA,10.0,,Republican,,,,,,,,,,H000695,,,,,,405548,,,,4498.0,John Hoge,Hogestown,Pa,,,,0
Hunt,Samuel,1765-07-08,M,rep,NH,-1.0,,Federalist,,,,,,,,,,H000976,,,,,,405820,,,,4748.0,Samuel Hunt (New Hampshire),Charlestown,N.H,,,,0
Larned,Simon,1753-08-03,M,rep,MA,12.0,,Republican,,,,,,,,,,L000097,,,,,,406604,,,,5477.0,Simon Larned,Thompson,Conn,,,,0
Lewis,Thomas,,M,rep,VA,5.0,,Federalist,,,,,,,,,,L000294,,,,,,412064,,,,5649.0,"Thomas Lewis, Jr.",,,,,,0
Lowndes,Thomas,1766-01-22,M,rep,SC,1.0,,Federalist,,,,,,,,,,L000482,,,,,,406970,,,,5814.0,Thomas Lowndes (congressman),Charleston,S.C,,,,0
Maclay,Samuel,1741-06-17,M,sen,PA,,1.0,Republican,,,,,,,,,,M000029,,,,,,407057,,,,5890.0,Samuel Maclay,Lurgan Township,Pa,,,,0
McCord,Andrew,,M,rep,NY,5.0,,Republican,,,,,,,,,,M000359,,,,,,412166,,,,6172.0,Andrew McCord,,,Newburgh Academy,,,0
Mitchell,Nahum,1769-02-12,M,rep,MA,7.0,,Federalist,,,,,,,,,,M000824,,,,,,407799,,,,6571.0,Nahum Mitchell,East Bridgewater,Mass,,,,0
Mott,James,1739-01-18,M,rep,NJ,-1.0,,Republican,,,,,,,,,,M001039,,,,,,408006,,,,6760.0,James Mott (New Jersey),Middletown,N.J,,,,0
Palmer,Beriah,,M,rep,NY,11.0,,Republican,,,,,,,,,,P000036,,,,,,408446,,,,7173.0,Beriah Palmer,,,,,,0
Paterson,John,,M,rep,NY,16.0,,Republican,,,,,,,,,,P000101,,,,,,408509,,,,7230.0,John Paterson (New York politician),,,,,,0
Phelps,Oliver,1749-10-21,M,rep,NY,17.0,,Republican,,,,,,,,,,P000298,,,,,,408698,,,,7403.0,Oliver Phelps,Poquonock,Conn,,,,0
Plater,Thomas,1769-05-09,M,rep,MD,3.0,,Federalist,,,,,,,,,,P000378,,,,,,408772,,,,7478.0,Thomas Plater,Annapolis,Md,,,,0
Potter,Samuel,1753-06-29,M,sen,RI,,1.0,Republican,,,,,,,,,,P000468,,,,,,408854,,,,7559.0,Samuel J. Potter,South Kingston Township,R.I,,,,0
Purviance,Samuel,1774-01-07,M,rep,NC,7.0,,Federalist,,,,,,,,,,P000577,,,,,,408960,,,,7658.0,Samuel D. Purviance,Castle Fin House,N.C,,,,0
Skinner,Thomson,1752-05-24,M,rep,MA,12.0,,Republican,,,,,,,,,,S000471,,,,,,409961,,,,8563.0,Thomson J. Skinner,Colchester,Conn,,,,0
Smith,Israel,1759-04-04,M,sen,VT,,1.0,Republican,,,,,,,,,,S000557,,,,,,410039,,,,8639.0,Israel Smith,Suffield,Conn,,,,0
