last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Brady,Robert,4/7/1945,M,rep,PA,1.0,,Democrat,https://brady.house.gov,2004 Rayburn House Office Building; Washington DC 20515-3801,202-225-4731,,http://brady.house.gov/rss.xml,RepBrady,RepRobertBrady,BradyPA01,UCHbTbPH6iCtaA_AKPwDy04A,B001227,1469.0,N00001619,,H8PA01153,55227.0,400047,2519.0,Robert A. Brady,,29777.0,Bob Brady,Philadelphia,Pa,St. Thomas More High School,Philadelphia,Pa.,0
Brooks,Mo,4/29/1954,M,rep,AL,5.0,,Republican,https://brooks.house.gov,2400 Rayburn House Office Building; Washington DC 20515-0105,202-225-4801,,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,1987.0,N00030910,,H0AL05163,94888.0,412395,121610.0,Mo Brooks,,21193.0,Mo Brooks,Charleston,S.C,Grissom High School,Huntsville,Ala.,0
Buchanan,Vern,5/8/1951,M,rep,FL,16.0,,Republican,https://buchanan.house.gov,2104 Rayburn House Office Building; Washington DC 20515-0916,202-225-5015,,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,1840.0,N00027626,,H6FL13148,1021626.0,412196,66247.0,Vern Buchanan,,20709.0,Vern Buchanan,,,,,,0
Bucshon,Larry,5/31/1962,M,rep,IN,8.0,,Republican,https://bucshon.house.gov,1005 Longworth House Office Building; Washington DC 20515-1408,202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,2018.0,N00031227,,H0IN08114,61837.0,412427,120335.0,Larry Bucshon,,21132.0,Larry Bucshon,Taylorville,Ill,,,,0
Burgess,Michael,12/23/1950,M,rep,TX,26.0,,Republican,https://burgess.house.gov,2336 Rayburn House Office Building; Washington DC 20515-4326,202-225-7772,,http://burgess.house.gov/news/rss.aspx,MichaelCBurgess,michaelcburgess,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,1751.0,N00025219,,H2TX26093,1003620.0,400052,50120.0,,,20355.0,Michael C. Burgess,Rochester,Minn,,,,0
Burr,Richard,11/30/1955,M,sen,NC,,3.0,Republican,https://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.burr.senate.gov/contact/email,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,SenatorBurr,SenatorRichardBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,153.0,N00002221,S300,"S4NC00089,H2NC05074",31054.0,400054,21787.0,Richard Burr,,29548.0,Richard Burr,Charlottesville,Va,Reynolds High School,Winston-Salem,N.C.,0
Butterfield,George,4/27/1947,M,rep,NC,1.0,,Democrat,https://butterfield.house.gov,2080 Rayburn House Office Building; Washington DC 20515-3301,202-225-3101,,http://butterfield.house.gov/rss/press-releases.xml/,GKButterfield,congressmangkbutterfield,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,1761.0,N00027035,,H4NC01046,1013540.0,400616,41077.0,G.K. Butterfield,,20340.0,G. K. Butterfield,Wilson,N.C,Charles H. Darden High School,Wilson,N.C.,0
Calvert,Ken,6/8/1953,M,rep,CA,42.0,,Republican,https://calvert.house.gov,2205 Rayburn House Office Building; Washington DC 20515-0542,202-225-1986,,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,165.0,N00007099,,H2CA37023,26709.0,400057,26777.0,,,29323.0,Ken Calvert,Corona,Calif,Corona High School,Corona,Calif.,0
Capito,Shelley,11/26/1953,F,sen,WV,,2.0,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,1676.0,N00009771,S372,"H0WV02138,S4WV00159",83737.0,400061,11701.0,Shelley Moore Capito,,20146.0,Shelley Moore Capito,Glendale,W.Va,,,,0
Capuano,Michael,1/9/1952,M,rep,MA,7.0,,Democrat,http://capuano.house.gov,1414 Longworth House Office Building; Washington DC 20515-2107,202-225-5111,,,RepMikeCapuano,RepMichaelCapuano,RepMikeCapuano,UCvzAdbimlJksgZjEMQn0kuw,C001037,1564.0,N00000267,,"H8MA08071,S0MA00117",56760.0,400063,18883.0,Michael Capuano,,29919.0,Mike Capuano,Somerville,Mass,Somerville High School,Somerville,Mass.,0
Carson,André,10/16/1974,M,rep,IN,7.0,,Democrat,https://carson.house.gov,2135 Rayburn House Office Building; Washington DC 20515-1407,202-225-4011,,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,1889.0,N00029513,,H8IN07184,1027364.0,412258,84917.0,Andre Carson,,20757.0,André Carson,Indianapolis,Ind,Arsenal Technical High School,Indianapolis,Ind.,0
Carter,John,11/6/1941,M,rep,TX,31.0,,Republican,https://carter.house.gov,2110 Rayburn House Office Building; Washington DC 20515-4331,202-225-3864,,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,1752.0,N00025095,,H2TX31044,1004257.0,400068,49296.0,John Carter,,20356.0,John Carter (Texas politician),Houston,Tex,Bellaire High School,Houston,Tex.,0
Cassidy,Bill,9/28/1957,M,sen,LA,,2.0,Republican,https://www.cassidy.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-5824,https://www.cassidy.senate.gov/contact,,,,SenatorBillCassidy,UCCEyGhUzxgkxFzWCY-rxz8g,C001075,1925.0,N00030245,S373,"H8LA00017,S4LA00107",1030546.0,412269,69494.0,Bill Cassidy,,20919.0,Bill Cassidy,Highland Park,Ill,,,,0
Castor,Kathy,8/20/1966,F,rep,FL,14.0,,Democrat,https://castor.house.gov,2052 Rayburn House Office Building; Washington DC 20515-0914,202-225-3376,,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,1839.0,N00027514,,"H6FL11126,H6FL11134",1022874.0,412195,53825.0,Kathy Castor,,20708.0,Kathy Castor,Miami,Fla,,,,0
Chabot,Steve,1/22/1953,M,rep,OH,1.0,,Republican,https://chabot.house.gov,2371 Rayburn House Office Building; Washington DC 20515-3501,202-225-2216,,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,186.0,N00003689,,H8OH01043,36705.0,400071,21790.0,Steve Chabot,,29550.0,Steve Chabot,Cincinnati,Ohio,LaSalle High School,Cincinnati,Ohio,0
Chu,Judy,7/7/1953,F,rep,CA,27.0,,Democrat,https://chu.house.gov,2423 Rayburn House Office Building; Washington DC 20515-0527,202-225-5464,,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,1970.0,N00030600,,H0CA32101,92573.0,412379,16539.0,Judy Chu,,20955.0,Judy Chu,Los Angeles,Calif,,,,0
Cicilline,David,7/15/1961,M,rep,RI,1.0,,Democrat,https://cicilline.house.gov,2244 Rayburn House Office Building; Washington DC 20515-3901,202-225-4911,,http://cicilline.house.gov/rss.xml,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,2055.0,N00032019,,H0RI01073,1033865.0,412470,7349.0,David N. Cicilline,,21172.0,David Cicilline,Providence,R.I,Narragansett High School,Providence,R.I.,0
Clarke,Yvette,11/21/1964,F,rep,NY,9.0,,Democrat,https://clarke.house.gov,2058 Rayburn House Office Building; Washington DC 20515-3209,202-225-6231,,http://clarke.house.gov/news/rss.aspx,RepYvetteClarke,repyvettedclarke,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,1864.0,N00026961,,H4NY11138,1022875.0,412221,44741.0,Yvette D. Clarke,,20733.0,Yvette Clarke,Brooklyn,N.Y,,,,0
Clay,Wm.,7/27/1956,M,rep,MO,1.0,,Democrat,https://lacyclay.house.gov,2428 Rayburn House Office Building; Washington DC 20515-2501,202-225-2406,,,,1.09135E+14,WilliamLacyClay,UCB3yVQzlxhx3brOwaWtiXoQ,C001049,1654.0,N00012460,,H0MO01066,88332.0,400074,8967.0,William Lacy Clay,,20147.0,Lacy Clay,St Louis,Mo,Springbrook High School,Silver Spring,Md.,0
Cleaver,Emanuel,10/26/1944,M,rep,MO,5.0,,Democrat,https://cleaver.house.gov,2335 Rayburn House Office Building; Washington DC 20515-2505,202-225-4535,,http://cleaver.house.gov/rss.xml,RepCleaver,emanuelcleaverii,repcleaver,UCVC-7CLFjXczoihr5FxDLsw,C001061,1790.0,N00026790,,H4MO05234,10933.0,400639,39507.0,,,20517.0,Emanuel Cleaver,Waxahachie,Tex,Booker T. Washington High School,Wichita Falls,Tex.,0
Clyburn,James,7/21/1940,M,rep,SC,6.0,,Democrat,https://clyburn.house.gov,242 Cannon House Office Building; Washington DC 20515-4006,202-225-3315,,http://clyburn.house.gov/rss.xml,Clyburn,jameseclyburn,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,208.0,N00002408,,H2SC02042,21607.0,400075,27066.0,James E. Clyburn,,39301.0,Jim Clyburn,Sumter,S.C,Mather Academy,Camden,S.C.,0
Coffman,Mike,3/19/1955,M,rep,CO,6.0,,Republican,https://coffman.house.gov,2443 Rayburn House Office Building; Washington DC 20515-0606,202-225-7882,,http://coffman.house.gov/index.php?format=feed&amp;type=rss,RepMikeCoffman,repmikecoffman,CongressmanCoffman,UCBCe9Os3VRutyBw3aLhYq5g,C001077,1912.0,N00024753,,"H8CO06138,H2CO00019",1031340.0,412271,1535.0,Mike Coffman,,20906.0,Mike Coffman,Fort Leonard Wood,Mo,Aurora Central High School,Aurora,Colo.,0
Cohen,Steve,5/24/1949,M,rep,TN,9.0,,Democrat,https://cohen.house.gov,2404 Rayburn House Office Building; Washington DC 20515-4209,202-225-3265,,http://cohen.house.gov/rss.xml,RepCohen,CongressmanSteveCohen,repcohen,UC_NJlnsOBjOameUwZk0rvsA,C001068,1878.0,N00003225,,H6TN09068,1022876.0,412236,24340.0,,,20748.0,Steve Cohen,Memphis,Tenn,Coral Gables Senior High School,Coral Gables,Fla.,0
Cole,Tom,4/28/1949,M,rep,OK,4.0,,Republican,https://cole.house.gov,2467 Rayburn House Office Building; Washington DC 20515-3604,202-225-6165,,http://cole.house.gov/rss.xml,TomColeOK04,TomColeOK04,reptomcole,UCvqzPm_YnNkfEHpm3SEMJMQ,C001053,1742.0,N00025726,,H2OK04055,1003609.0,400077,46034.0,Tom Cole,,20344.0,Tom Cole,Shreveport,La,Moore High School,Moore,Okla.,0
Conaway,K.,6/11/1948,M,rep,TX,11.0,,Republican,https://conaway.house.gov,2430 Rayburn House Office Building; Washington DC 20515-4311,202-225-3605,,,ConawayTX11,mike.conaway,mikeconaway11,UCR3dhwhVfxmmqv6ct2Xa1-g,C001062,1805.0,N00026041,,"H4TX19136,H3TX19021",1004595.0,400655,49935.0,Mike Conaway,,20531.0,Mike Conaway,Borger,Tex,Odessa Permian High School,Odessa,Tex.,0
Connolly,Gerald,3/30/1950,M,rep,VA,11.0,,Democrat,https://connolly.house.gov,2238 Rayburn House Office Building; Washington DC 20515-4611,202-225-1492,,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,1959.0,N00029891,,H8VA11062,1015936.0,412272,95078.0,,,20952.0,Gerry Connolly,Boston,Mass,The Venard High School,Clarks Summit,Pa.,0
Cooper,Jim,6/19/1954,M,rep,TN,5.0,,Democrat,https://cooper.house.gov,1536 Longworth House Office Building; Washington DC 20515-4205,202-225-4311,,http://cooper.house.gov/index.php?format=feed&amp;type=rss,RepJimCooper,JimCooper,RepJimCooper,UCjplyIIQbNZcl013AyDfPNg,C000754,231.0,N00003132,,"H2TN05131,H2TN04027,S4TN00096",1201.0,400081,48891.0,Jim Cooper,,15019.0,Jim Cooper,Nashville,Tenn,Groton School,Groton,Mass.,0
Costa,Jim,4/13/1952,M,rep,CA,16.0,,Democrat,https://costa.house.gov,2081 Rayburn House Office Building; Washington DC 20515-0516,202-225-3341,,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,1774.0,N00026341,,H4CA20082,19599.0,400618,3577.0,,,20501.0,Jim Costa,Fresno,Calif,,,,0
Courtney,Joe,4/6/1953,M,rep,CT,2.0,,Democrat,https://courtney.house.gov,2348 Rayburn House Office Building; Washington DC 20515-0702,202-225-2076,,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,1836.0,N00024842,,H2CT02112,1021284.0,412193,30333.0,Joe Courtney,,20706.0,Joe Courtney (politician),West Hartford,Conn,,,,0
Crapo,Michael,5/20/1951,M,sen,ID,,3.0,Republican,https://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,https://www.crapo.senate.gov/contact,,MikeCrapo,mikecrapo,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,250.0,N00006267,S266,"S8ID00027,H2ID02034",26440.0,300030,26830.0,Mike Crapo,,29345.0,Mike Crapo,Idaho Falls,Idaho,Idaho Falls High School,,,0
Crawford,Eric,1/22/1966,M,rep,AR,1.0,,Republican,https://crawford.house.gov,2422 Rayburn House Office Building; Washington DC 20515-0401,202-225-4076,,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,1989.0,N00030770,,H0AR01083,623259.0,412400,119208.0,Rick Crawford,,21106.0,Rick Crawford (politician),Homestead Air Force Base,Florida,Alvirne High School,Hudson,N.H.,0
Crowley,Joseph,3/16/1962,M,rep,NY,14.0,,Democrat,https://crowley.house.gov,1035 Longworth House Office Building; Washington DC 20515-3214,202-225-3965,,http://crowley.house.gov/rss.xml,RepJoeCrowley,repjoecrowley,RepJoeCrowley,UCni23wivejzkS9G1L_XEBQw,C001038,1604.0,N00001127,,H8NY07046,57880.0,400087,4295.0,Joseph Crowley,,29925.0,Joseph Crowley,New York,N.Y,Power Memorial High School,New York,N.Y.,0
Cuellar,Henry,9/19/1955,M,rep,TX,28.0,,Democrat,https://cuellar.house.gov,2209 Rayburn House Office Building; Washington DC 20515-4328,202-225-1640,,http://cuellar.house.gov/news/rss.aspx,RepCuellar,1.52569E+11,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,1807.0,N00024978,,H2TX23082,1013062.0,400657,5486.0,,,20533.0,Henry Cuellar,Laredo,Tex,J.W. Nixon High School,Laredo,Tex.,0
Culberson,John,8/24/1956,M,rep,TX,7.0,,Republican,https://culberson.house.gov,2161 Rayburn House Office Building; Washington DC 20515-4307,202-225-2571,,http://culberson.house.gov/rss/,CongCulberson,CongressmanCulberson,johnculbersontx07,UCv9NX2RA2jQQniHohgqy_KQ,C001048,1670.0,N00009738,,H0TX07055,88078.0,400089,5488.0,John Culberson,,20139.0,John Culberson,Houston,Tex,Lamar High School,Houston,Tex.,0
Cummings,Elijah,1/18/1951,M,rep,MD,7.0,,Democrat,https://cummings.house.gov,2163 Rayburn House Office Building; Washington DC 20515-2007,202-225-4741,,http://cummings.house.gov/rss.xml,RepCummings,elijahcummings,ElijahECummings,UCMasH4jR80RdkqyuF0neFZg,C000984,256.0,N00001971,,H6MD07160,43300.0,400090,345.0,Elijah Cummings,,29587.0,Elijah Cummings,Baltimore,Md,,,,0
Davis,Danny,9/6/1941,M,rep,IL,7.0,,Democrat,https://davis.house.gov,2159 Rayburn House Office Building; Washington DC 20515-1307,202-225-5006,,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,1477.0,N00004884,,H4IL07037,44325.0,400093,233.0,Danny K. Davis,,29717.0,Danny K. Davis,Parkdale,Ark,Savage High School,Parkdale,Ark.,1
Davis,Susan,4/13/1944,F,rep,CA,53.0,,Democrat,https://susandavis.house.gov,1214 Longworth House Office Building; Washington DC 20515-0553,202-225-2040,,,RepSusanDavis,RepSusanDavis,,,D000598,1641.0,N00009604,,H0CA49055,85595.0,400097,8168.0,,,20108.0,Susan Davis (politician),Cambridge,Mass,,,,0
DeFazio,Peter,5/27/1947,M,rep,OR,4.0,,Democrat,https://defazio.house.gov,2134 Rayburn House Office Building; Washington DC 20515-3704,202-225-6416,,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,UCIF3HunhsVgTv7L2grnq2Rg,D000191,279.0,N00007781,,"H6OR04047,S6OR00151",6068.0,400100,27037.0,Peter DeFazio,,15410.0,Peter DeFazio,Needham,Mass,Needham High School,Needham,Mass.,0
DeGette,Diana,7/29/1957,F,rep,CO,1.0,,Democrat,https://degette.house.gov,2111 Rayburn House Office Building; Washington DC 20515-0601,202-225-4431,,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepDianaDeGette,DianaDeGette,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,1479.0,N00006134,,H6CO01141,90293.0,400101,561.0,Diana DeGette,,29710.0,Diana DeGette,Tachikawa,Japan,South High School,Denver,Colo.,0
DeLauro,Rosa,3/2/1943,F,rep,CT,3.0,,Democrat,https://delauro.house.gov,2413 Rayburn House Office Building; Washington DC 20515-0703,202-225-3661,,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,281.0,N00000615,,H0CT03072,19040.0,400103,26788.0,Rosa DeLauro,,29109.0,Rosa DeLauro,New Haven,Conn,Lauralton Hall High School,Milford,Conn.,0
Denham,Jeff,7/29/1967,M,rep,CA,10.0,,Republican,https://denham.house.gov,1730 Longworth House Office Building; Washington DC 20515-0510,202-225-4540,,http://denham.house.gov/rss.xml,RepJeffDenham,RepJeffDenham,repjeffdenham,UCm59PEM_tgTvhm5-wIfnrRg,D000612,1995.0,N00031593,,H0CA19173,623287.0,412403,28769.0,,,21109.0,Jeff Denham,Hawthorne,California,Atascadero High School,Atascadero,Calif.,0
DesJarlais,Scott,2/21/1964,M,rep,TN,4.0,,Republican,https://desjarlais.house.gov,2301 Rayburn House Office Building; Washington DC 20515-4204,202-225-6831,,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,2062.0,N00030957,,H0TN04195,623517.0,412477,123473.0,,,21179.0,Scott DesJarlais,Des Moines,Iowa,Brown High School,Sturgis,S.Dak.,0
Deutch,Theodore,5/7/1966,M,rep,FL,22.0,,Democrat,https://teddeutch.house.gov,2447 Rayburn House Office Building; Washington DC 20515-0922,202-225-3001,,http://teddeutch.house.gov/news/rss.aspx,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,1976.0,N00031317,,H0FL19080,9267613.0,412385,67151.0,Theodore E. Deutch,,20959.0,Ted Deutch,Bethlehem,Pa,Liberty High School,Bethlehem,Pa.,0
Diaz-Balart,Mario,9/25/1961,M,rep,FL,25.0,,Republican,https://mariodiazbalart.house.gov,440 Cannon House Office Building; Washington DC 20515-0925,202-225-4211,,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,1717.0,N00025337,,H2FL25018,1003562.0,400108,24312.0,Mario Diaz-Balart,,20316.0,Mario Díaz-Balart,Fort Lauderdale,Fla,,,,0
Doggett,Lloyd,10/6/1946,M,rep,TX,35.0,,Democrat,https://doggett.house.gov,2307 Rayburn House Office Building; Washington DC 20515-4335,202-225-4865,,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw,RepLloydDoggett,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,303.0,N00006023,,H4TX10028,36810.0,400111,21689.0,,,29571.0,Lloyd Doggett,Austin,Tex,Austin High School,Austin,Tex.,0
Donnelly,Joe,9/28/1955,M,sen,IN,,1.0,Democrat,https://www.donnelly.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-4814,https://www.donnelly.senate.gov/contact/email-joe,http://www.donnelly.senate.gov/rss/feeds/?type=all,SenDonnelly,senatordonnelly,sendonnelly,UC7H5Lz0BUaTRlWXk9QsIwsg,D000607,1850.0,N00026586,S356,"H4IN02101,S2IN00091",1012000.0,412205,34212.0,Joe Donnelly,,20717.0,Joe Donnelly,Queens,N.Y,,,,0
Doyle,Michael,8/5/1953,M,rep,PA,14.0,,Democrat,https://doyle.house.gov,239 Cannon House Office Building; Washington DC 20515-3814,202-225-2135,,http://doyle.house.gov/rss.xml,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,UCni9vINmgerEeVXhKCC9qbA,D000482,316.0,N00001373,,H4PA18131,36774.0,400114,21853.0,Michael F. Doyle,,29561.0,Michael F. Doyle,Swissvale,Pa,Swissvale Area High School,Swissvale,Pa.,0
Duffy,Sean,10/3/1971,M,rep,WI,7.0,,Republican,https://duffy.house.gov,2330 Rayburn House Office Building; Washington DC 20515-4907,202-225-3365,,http://duffy.house.gov/rss.xml,RepSeanDuffy,RepSeanDuffy,RepSeanDuffy,UChq-eV2HnV7Kr2zmj0yua7g,D000614,2072.0,N00030967,,H0WI07051,623570.0,412488,126238.0,Sean Duffy,,21189.0,Sean Duffy,Hayward,Wis,,,,0
Duncan,Jeff,1/7/1966,M,rep,SC,3.0,,Republican,https://jeffduncan.house.gov,2229 Rayburn House Office Building; Washington DC 20515-4003,202-225-5301,,http://jeffduncan.house.gov/rss.xml,RepJeffDuncan,RepJeffDuncan,congjeffduncan,UC1tuXL6ymImdpKYGEAH83QA,D000615,2057.0,N00030752,,H0SC03077,62713.0,412472,47967.0,Jeff Duncan,,21174.0,Jeff Duncan (politician),Greenville,S.C,Ware Shoals High School,Ware Shoals,S.C.,0
Duncan,John,7/21/1947,M,rep,TN,2.0,,Republican,https://duncan.house.gov,2207 Rayburn House Office Building; Washington DC 20515-4202,202-225-5435,,http://duncan.house.gov/rss.xml,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,UCCpcKqQfp9gVkeD1t7uYLKQ,D000533,322.0,N00003209,,H8TN02069,6114.0,400116,27069.0,,,15455.0,Jimmy Duncan (politician),Lebanon,Tenn,Holston High School,Knoxville,Tenn.,0
Ellison,Keith,8/4/1963,M,rep,MN,5.0,,Democrat,https://ellison.house.gov,2263 Rayburn House Office Building; Washington DC 20515-2305,202-225-4755,,http://ellison.house.gov/index.php?format=feed&amp;type=rss,KeithEllison,Keith.Ellison,RepKeithEllison,UCR_QMi3wGy7xPUZxaIRi9QA,E000288,1857.0,N00028257,,H6MN05183,1022556.0,412215,38982.0,Keith Ellison,,20727.0,Keith Ellison,Detroit,Mich,,,,0
Engel,Eliot,2/18/1947,M,rep,NY,16.0,,Democrat,https://engel.house.gov,2462 Rayburn House Office Building; Washington DC 20515-3216,202-225-2464,,,RepEliotEngel,RepEliotLEngel,engel2161,UCZ-ctBF-a6CYPJWDoBV_JyA,E000179,344.0,N00001003,,H8NY19058,6109.0,400122,26972.0,,,15603.0,Eliot Engel,New York,N.Y,,Bronx,Bronx,1
Eshoo,Anna,12/13/1942,F,rep,CA,18.0,,Democrat,http://eshoo.house.gov,241 Cannon House Office Building; Washington DC 20515-0518,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,UCjRvhco2d59GBgA78IIIaYQ,E000215,355.0,N00007335,,H8CA12098,26130.0,400124,26741.0,,,29312.0,Anna Eshoo,New Britain,Conn,,,,0
Flake,Jeff,12/31/1962,M,sen,AZ,,1.0,Republican,https://www.flake.senate.gov/public,413 Russell Senate Office Building Washington DC 20510,202-224-4521,https://www.flake.senate.gov/public/index.cfm/contact-jeff,http://www.flake.senate.gov/public/index.cfm/rss/feed,JeffFlake,senatorjeffflake,flakeoffice,UCPSnRxko_G21KzwgXmOZaeQ,F000444,1633.0,N00009573,S358,"H0AZ01184,S2AZ00141",87582.0,400134,28128.0,Jeff Flake,,20100.0,Jeff Flake,Snowflake,Ariz,,,,0
